"","obs","bmi"
"1",0.361988861679412,28.7183715414272
"2",0.333326216527424,28.2576086278027
"3",0.346809639117061,28.4310262441342
"4",0.330322287532913,28.143829170139
"5",0.313329310833683,27.8567873494739
"6",0.240974454308487,27.0478166443374
"7",0.310454004021538,27.9206097129216
"8",0.331355092344341,28.2285163625225
"9",0,25.6211551716323
