"","obs","bmi"
"1",0.362026439828707,28.7289547837244
"2",0.331135911414281,28.2739028598014
"3",0.33202249429462,28.2971359142919
"4",0.301799148174682,27.866022665502
"5",0.274324756431227,27.435682746089
"6",0.243330525843573,27.0784185106721
"7",0.307552002213038,27.9144308781854
"8",0.338759660370644,28.3333678602067
"9",0,25.5996459281566
