"","obs","bmi"
"1",0.352888537308118,28.6120772699914
"2",0.323134805941035,28.1566390821429
"3",0.326976995555982,28.2953259280144
"4",0.297296237094198,27.9788413669051
"5",0.269760405703446,27.6626360531649
"6",0.246928925497856,27.1070784785658
"7",0.307181562214354,27.8928528972349
"8",0.336506000232241,28.2780381480462
"9",0,25.5421818922878
