"","obs","bmi"
"1",0.352166105165384,28.5881968158694
"2",0.320565177024647,28.1240778601287
"3",0.331014889822891,28.2955703393609
"4",0.308031861510865,28.0031912961696
"5",0.287148332692339,27.7110711584991
"6",0.241864726574185,27.0583900637214
"7",0.302800880140397,27.8690260269928
"8",0.335702452092072,28.3206385275167
"9",0,25.5553068263582
